site,plotID,year,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,invaded,turnover,nestedness,monthyear.x,year_plot,easting.x,northing.x,mean.max.canopy.ht.aop,max.canopy.ht.aop,rumple.aop,deepgaps.aop,deepgap.fraction.aop,cover.fraction.aop,top.rugosity.aop,vert.sd.aop,sd.sd.aop,entropy.aop,GFP.AOP.aop,VAI.AOP.aop,VCI.AOP.aop,siteID,monthyear.y,sitemonthyear,latitude,longitude,easting.y,northing.y,X_TSC_2015median,X_TSC_2016median,X_TSC_2017median,X_TSC_2018median,X_TSC_2019median,X_TSC_2020median
DELA,DELA_004,2016,0.11803904,0.039346347,3,2.486506365,0.054054486,46,2.203463704,0.056499069,39,1.03565651,0.172609418,6,0.631637168,0.13550885,0.232853982,23.79166667,5.104166667,8.770833333,0.768299395,29.08333333,2.479054103,0.050592941,49,2.232560425,0.072018078,31,invaded,0.754521964,0.057359224,2016-06,2016DELA_004,423527.559,3599696.611,20.21137944,29.662,2.190608705,105,0.06246282,0.93753718,3.880289559,7.826962038,3.0196038,0.786671676,0.905749924,4.417173832,0.690648508,DELA,6/1/2016,DELA2016-06,32.531982,-87.81434,423527.559,3599696.611,0,0,0,0,0,0
DELA,DELA_005,2016,1.161547136,0.232309427,5,2.873872499,0.048709703,59,2.659243604,0.052142031,51,1.187494284,0.197915714,6,0.747147147,0.130930931,0.121921922,25.91666667,4.541666667,4.229166667,0.878370282,30.54166667,3.035762411,0.047433788,64,2.566019759,0.07331485,35,invaded,0.784482759,0.038838796,2016-06,2016DELA_005,423493.385,3598740.462,15.34474239,20.76,1.557327308,105,0.06246282,0.93753718,2.080930868,5.915433355,2.203967825,0.734888469,0.854355091,14.3785205,0.636558099,DELA,7/1/2015,DELA2015-07,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2016,1.161547136,0.232309427,5,2.873872499,0.048709703,59,2.659243604,0.052142031,51,1.187494284,0.197915714,6,0.747147147,0.130930931,0.121921922,25.91666667,4.541666667,4.229166667,0.878370282,30.54166667,3.035762411,0.047433788,64,2.566019759,0.07331485,35,invaded,0.784482759,0.038838796,2016-06,2016DELA_005,423493.385,3598740.462,15.34474239,20.76,1.557327308,105,0.06246282,0.93753718,2.080930868,5.915433355,2.203967825,0.734888469,0.854355091,14.3785205,0.636558099,DELA,6/1/2016,DELA2016-06,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2016,1.161547136,0.232309427,5,2.873872499,0.048709703,59,2.659243604,0.052142031,51,1.187494284,0.197915714,6,0.747147147,0.130930931,0.121921922,25.91666667,4.541666667,4.229166667,0.878370282,30.54166667,3.035762411,0.047433788,64,2.566019759,0.07331485,35,invaded,0.784482759,0.038838796,2016-06,2016DELA_005,423493.385,3598740.462,15.34474239,20.76,1.557327308,105,0.06246282,0.93753718,2.080930868,5.915433355,2.203967825,0.734888469,0.854355091,14.3785205,0.636558099,DELA,6/1/2017,DELA2017-06,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2015,0.571188709,0.114237742,5,3.168635967,0.08563881,37,3.129075596,0.086918767,36,0,0,1,0.561009818,0.01542777,0.423562412,8.333333333,0.229166667,6.291666667,0.576437588,8.5625,2.749870764,0.065473113,42,2.483221472,0.091971166,27,invaded,0.754601227,0.070344068,2015-07,2015DELA_005,423493.385,3598740.462,2.74937467,14.021,1.415852041,165,0.09815586,0.90184414,2.255084717,3.696841708,1.089329746,0.677318071,0.785965479,11.48293266,0.586690799,DELA,7/1/2015,DELA2015-07,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2015,0.571188709,0.114237742,5,3.168635967,0.08563881,37,3.129075596,0.086918767,36,0,0,1,0.561009818,0.01542777,0.423562412,8.333333333,0.229166667,6.291666667,0.576437588,8.5625,2.749870764,0.065473113,42,2.483221472,0.091971166,27,invaded,0.754601227,0.070344068,2015-07,2015DELA_005,423493.385,3598740.462,2.74937467,14.021,1.415852041,165,0.09815586,0.90184414,2.255084717,3.696841708,1.089329746,0.677318071,0.785965479,11.48293266,0.586690799,DELA,6/1/2016,DELA2016-06,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2015,0.571188709,0.114237742,5,3.168635967,0.08563881,37,3.129075596,0.086918767,36,0,0,1,0.561009818,0.01542777,0.423562412,8.333333333,0.229166667,6.291666667,0.576437588,8.5625,2.749870764,0.065473113,42,2.483221472,0.091971166,27,invaded,0.754601227,0.070344068,2015-07,2015DELA_005,423493.385,3598740.462,2.74937467,14.021,1.415852041,165,0.09815586,0.90184414,2.255084717,3.696841708,1.089329746,0.677318071,0.785965479,11.48293266,0.586690799,DELA,6/1/2017,DELA2017-06,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2017,1.448158911,0.206879844,7,2.552147958,0.038668908,66,2.377535241,0.042455986,56,1.76471396,0.196079329,9,0.910218978,0.046350365,0.043430657,51.95833333,2.645833333,2.479166667,0.956664239,54.72916667,2.682709948,0.036749451,73,2.058564564,0.060546017,34,invaded,0.786482335,0.015229505,2017-06,2017DELA_005,423493.385,3598740.462,5.747516645,21.863,1.63705151,119,0.070791196,0.929208804,4.249829309,4.095891117,1.427499325,0.701212042,0.806859321,9.567611157,0.607387683,DELA,7/1/2015,DELA2015-07,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2017,1.448158911,0.206879844,7,2.552147958,0.038668908,66,2.377535241,0.042455986,56,1.76471396,0.196079329,9,0.910218978,0.046350365,0.043430657,51.95833333,2.645833333,2.479166667,0.956664239,54.72916667,2.682709948,0.036749451,73,2.058564564,0.060546017,34,invaded,0.786482335,0.015229505,2017-06,2017DELA_005,423493.385,3598740.462,5.747516645,21.863,1.63705151,119,0.070791196,0.929208804,4.249829309,4.095891117,1.427499325,0.701212042,0.806859321,9.567611157,0.607387683,DELA,6/1/2016,DELA2016-06,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_005,2017,1.448158911,0.206879844,7,2.552147958,0.038668908,66,2.377535241,0.042455986,56,1.76471396,0.196079329,9,0.910218978,0.046350365,0.043430657,51.95833333,2.645833333,2.479166667,0.956664239,54.72916667,2.682709948,0.036749451,73,2.058564564,0.060546017,34,invaded,0.786482335,0.015229505,2017-06,2017DELA_005,423493.385,3598740.462,5.747516645,21.863,1.63705151,119,0.070791196,0.929208804,4.249829309,4.095891117,1.427499325,0.701212042,0.806859321,9.567611157,0.607387683,DELA,6/1/2017,DELA2017-06,32.523355,-87.814626,423493.385,3598740.462,0,0,0,0,0,0
DELA,DELA_006,2016,1.010844946,0.168474158,6,3.448332646,0.051467651,67,3.284592902,0.057624437,57,1.240333141,0.177190449,7,0.859405941,0.079207921,0.061386139,18.08333333,1.666666667,1.291666667,0.94021215,20.3125,3.528983881,0.048342245,73,3.076260101,0.078878464,39,invaded,0.812339332,0.077221939,2016-06,2016DELA_006,424515.024,3599903.242,15.57314339,27.981,2.591871088,84,0.049970256,0.950029744,5.764761833,8.383622929,3.025970502,0.820614748,0.893491978,6.953656905,0.726593639,DELA,7/1/2015,DELA2015-07,32.533913,-87.803842,424515.024,3599903.242,0,0,0,0,0,0
DELA,DELA_006,2016,1.010844946,0.168474158,6,3.448332646,0.051467651,67,3.284592902,0.057624437,57,1.240333141,0.177190449,7,0.859405941,0.079207921,0.061386139,18.08333333,1.666666667,1.291666667,0.94021215,20.3125,3.528983881,0.048342245,73,3.076260101,0.078878464,39,invaded,0.812339332,0.077221939,2016-06,2016DELA_006,424515.024,3599903.242,15.57314339,27.981,2.591871088,84,0.049970256,0.950029744,5.764761833,8.383622929,3.025970502,0.820614748,0.893491978,6.953656905,0.726593639,DELA,6/1/2016,DELA2016-06,32.533913,-87.803842,424515.024,3599903.242,0,0,0,0,0,0
DELA,DELA_006,2015,1.222650045,0.305662511,4,3.795268997,0.069004891,55,3.713222952,0.072808293,51,1.009613758,0.336537919,3,0.9025,0.0375,0.06,7.520833333,0.3125,0.5,0.941031941,7.979166667,3.867685259,0.065553987,59,3.225233307,0.097734343,33,invaded,0.845833333,0.044211243,2015-07,2015DELA_006,424515.024,3599903.242,16.88568632,27.471,2.261625134,87,0.051754908,0.948245092,4.921630302,6.083120434,1.592829057,0.779608956,0.865411146,8.404805311,0.69313132,DELA,7/1/2015,DELA2015-07,32.533913,-87.803842,424515.024,3599903.242,0,0,0,0,0,0
DELA,DELA_006,2015,1.222650045,0.305662511,4,3.795268997,0.069004891,55,3.713222952,0.072808293,51,1.009613758,0.336537919,3,0.9025,0.0375,0.06,7.520833333,0.3125,0.5,0.941031941,7.979166667,3.867685259,0.065553987,59,3.225233307,0.097734343,33,invaded,0.845833333,0.044211243,2015-07,2015DELA_006,424515.024,3599903.242,16.88568632,27.471,2.261625134,87,0.051754908,0.948245092,4.921630302,6.083120434,1.592829057,0.779608956,0.865411146,8.404805311,0.69313132,DELA,6/1/2016,DELA2016-06,32.533913,-87.803842,424515.024,3599903.242,0,0,0,0,0,0
DELA,DELA_008,2015,1.467875723,0.293575145,5,1.433980143,0.047799338,30,1.388665126,0.051432042,27,0.950209453,0.316736484,3,0.974181818,0.008363636,0.017454545,55.8125,0.479166667,1,0.982545455,56.29166667,1.522531804,0.043500909,35,1.487983815,0.055110512,27,invaded,0.75,0.07295082,2015-07,2015DELA_008,423557.149,3600593.954,7.040401506,25.622,2.640256575,87,0.051754908,0.948245092,5.785915214,9.952152057,2.880271178,0.834913957,0.896878559,21.83991681,0.754002435,DELA,7/1/2015,DELA2015-07,32.540078,-87.814098,423557.149,3600593.954,0,0,0,0,0,0
DELA,DELA_008,2015,1.467875723,0.293575145,5,1.433980143,0.047799338,30,1.388665126,0.051432042,27,0.950209453,0.316736484,3,0.974181818,0.008363636,0.017454545,55.8125,0.479166667,1,0.982545455,56.29166667,1.522531804,0.043500909,35,1.487983815,0.055110512,27,invaded,0.75,0.07295082,2015-07,2015DELA_008,423557.149,3600593.954,7.040401506,25.622,2.640256575,87,0.051754908,0.948245092,5.785915214,9.952152057,2.880271178,0.834913957,0.896878559,21.83991681,0.754002435,DELA,6/1/2016,DELA2016-06,32.540078,-87.814098,423557.149,3600593.954,0,0,0,0,0,0
DELA,DELA_008,2016,0,0,1,2.306534879,0.062338781,37,2.154167144,0.065277792,33,1.019785516,0.254946379,4,0.937460913,0.055659787,0.0068793,31.22916667,1.854166667,0.229166667,0.9931207,33.08333333,2.33177679,0.061362547,38,2.154099068,0.074279278,29,invaded,0.743362832,0.066473234,2016-06,2016DELA_008,423557.149,3600593.954,6.86722313,22.388,2.50012965,90,0.05353956,0.94646044,5.863060744,9.942015472,3.167273521,0.833404187,0.909428149,7.42428747,0.752638977,DELA,7/1/2015,DELA2015-07,32.540078,-87.814098,423557.149,3600593.954,0,0,0,0,0,0
DELA,DELA_008,2016,0,0,1,2.306534879,0.062338781,37,2.154167144,0.065277792,33,1.019785516,0.254946379,4,0.937460913,0.055659787,0.0068793,31.22916667,1.854166667,0.229166667,0.9931207,33.08333333,2.33177679,0.061362547,38,2.154099068,0.074279278,29,invaded,0.743362832,0.066473234,2016-06,2016DELA_008,423557.149,3600593.954,6.86722313,22.388,2.50012965,90,0.05353956,0.94646044,5.863060744,9.942015472,3.167273521,0.833404187,0.909428149,7.42428747,0.752638977,DELA,6/1/2016,DELA2016-06,32.540078,-87.814098,423557.149,3600593.954,0,0,0,0,0,0
DELA,DELA_009,2016,0.916464886,0.305488295,3,2.802378638,0.073746806,38,2.638920071,0.079967275,33,0.817842027,0.204460507,4,0.831649832,0.131313131,0.037037037,10.29166667,1.625,0.458333333,0.963087248,11.95833333,2.890769792,0.07050658,41,2.591773103,0.092563325,28,invaded,0.77027027,0.058012558,2016-06,2016DELA_009,423285.042,3599933.401,26.13293014,94.204,2.757258414,92,0.054729328,0.945270672,4.481594936,8.545232752,3.006387998,0.824147476,0.882931599,18.75926891,0.735687539,DELA,7/1/2015,DELA2015-07,32.534101,-87.816942,423285.042,3599933.401,0,0,0,0,0,0
DELA,DELA_009,2016,0.916464886,0.305488295,3,2.802378638,0.073746806,38,2.638920071,0.079967275,33,0.817842027,0.204460507,4,0.831649832,0.131313131,0.037037037,10.29166667,1.625,0.458333333,0.963087248,11.95833333,2.890769792,0.07050658,41,2.591773103,0.092563325,28,invaded,0.77027027,0.058012558,2016-06,2016DELA_009,423285.042,3599933.401,26.13293014,94.204,2.757258414,92,0.054729328,0.945270672,4.481594936,8.545232752,3.006387998,0.824147476,0.882931599,18.75926891,0.735687539,DELA,6/1/2016,DELA2016-06,32.534101,-87.816942,423285.042,3599933.401,0,0,0,0,0,0
DELA,DELA_009,2015,1.193549604,0.298387401,4,2.912735253,0.091022977,32,2.912735253,0.091022977,32,0,0,0,0.93902439,0,0.06097561,6.416666667,0,0.416666667,0.93902439,6.416666667,3.037550411,0.0843764,36,2.791819051,0.103400706,27,invaded,0.785388128,0.070880985,2015-07,2015DELA_009,423285.042,3599933.401,27.1929371,95.22,3.759616361,107,0.063652588,0.936347412,8.22570332,8.023280919,2.801306932,0.828153549,0.86918468,16.06529554,0.739263619,DELA,7/1/2015,DELA2015-07,32.534101,-87.816942,423285.042,3599933.401,0,0,0,0,0,0
DELA,DELA_009,2015,1.193549604,0.298387401,4,2.912735253,0.091022977,32,2.912735253,0.091022977,32,0,0,0,0.93902439,0,0.06097561,6.416666667,0,0.416666667,0.93902439,6.416666667,3.037550411,0.0843764,36,2.791819051,0.103400706,27,invaded,0.785388128,0.070880985,2015-07,2015DELA_009,423285.042,3599933.401,27.1929371,95.22,3.759616361,107,0.063652588,0.936347412,8.22570332,8.023280919,2.801306932,0.828153549,0.86918468,16.06529554,0.739263619,DELA,6/1/2016,DELA2016-06,32.534101,-87.816942,423285.042,3599933.401,0,0,0,0,0,0
DELA,DELA_011,2016,0.636514168,0.318257084,2,2.311013016,0.077033767,30,2.036309329,0.081452373,25,0.577953089,0.19265103,3,0.67120954,0.323679727,0.005110733,16.41666667,7.916666667,0.125,0.99533437,26.66666667,2.332898073,0.072903065,32,2.166126337,0.098460288,22,invaded,0.658064516,0.085896837,2016-06,2016DELA_011,423255.837,3598406.262,5.684580255,30.231,2.544255932,111,0.066032124,0.933967876,5.998161178,4.605731637,2.152608581,0.719378507,0.801569588,14.0066591,0.636956438,DELA,7/1/2015,DELA2015-07,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2016,0.636514168,0.318257084,2,2.311013016,0.077033767,30,2.036309329,0.081452373,25,0.577953089,0.19265103,3,0.67120954,0.323679727,0.005110733,16.41666667,7.916666667,0.125,0.99533437,26.66666667,2.332898073,0.072903065,32,2.166126337,0.098460288,22,invaded,0.658064516,0.085896837,2016-06,2016DELA_011,423255.837,3598406.262,5.684580255,30.231,2.544255932,111,0.066032124,0.933967876,5.998161178,4.605731637,2.152608581,0.719378507,0.801569588,14.0066591,0.636956438,DELA,6/1/2016,DELA2016-06,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2016,0.636514168,0.318257084,2,2.311013016,0.077033767,30,2.036309329,0.081452373,25,0.577953089,0.19265103,3,0.67120954,0.323679727,0.005110733,16.41666667,7.916666667,0.125,0.99533437,26.66666667,2.332898073,0.072903065,32,2.166126337,0.098460288,22,invaded,0.658064516,0.085896837,2016-06,2016DELA_011,423255.837,3598406.262,5.684580255,30.231,2.544255932,111,0.066032124,0.933967876,5.998161178,4.605731637,2.152608581,0.719378507,0.801569588,14.0066591,0.636956438,DELA,6/1/2017,DELA2017-06,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2017,1.011404265,0.337134755,3,2.496341414,0.053113647,47,2.381349234,0.058081689,41,0.613553514,0.153388379,4,0.752627324,0.237671787,0.009700889,19.39583333,6.125,0.25,0.992376112,32.54166667,2.529792824,0.050595856,50,2.278247108,0.078560245,29,invaded,0.774193548,0.053203712,2017-06,2017DELA_011,423255.837,3598406.262,3.19368255,18.495,1.617354409,128,0.076145152,0.923854848,2.981796525,4.285813495,1.749539829,0.702026434,0.810651461,11.34509577,0.621592462,DELA,7/1/2015,DELA2015-07,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2017,1.011404265,0.337134755,3,2.496341414,0.053113647,47,2.381349234,0.058081689,41,0.613553514,0.153388379,4,0.752627324,0.237671787,0.009700889,19.39583333,6.125,0.25,0.992376112,32.54166667,2.529792824,0.050595856,50,2.278247108,0.078560245,29,invaded,0.774193548,0.053203712,2017-06,2017DELA_011,423255.837,3598406.262,3.19368255,18.495,1.617354409,128,0.076145152,0.923854848,2.981796525,4.285813495,1.749539829,0.702026434,0.810651461,11.34509577,0.621592462,DELA,6/1/2016,DELA2016-06,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2017,1.011404265,0.337134755,3,2.496341414,0.053113647,47,2.381349234,0.058081689,41,0.613553514,0.153388379,4,0.752627324,0.237671787,0.009700889,19.39583333,6.125,0.25,0.992376112,32.54166667,2.529792824,0.050595856,50,2.278247108,0.078560245,29,invaded,0.774193548,0.053203712,2017-06,2017DELA_011,423255.837,3598406.262,3.19368255,18.495,1.617354409,128,0.076145152,0.923854848,2.981796525,4.285813495,1.749539829,0.702026434,0.810651461,11.34509577,0.621592462,DELA,6/1/2017,DELA2017-06,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2015,1.039720771,0.34657359,3,2.57910102,0.088934518,29,2.535872209,0.090566865,28,0,0,1,0.968105066,0.016885553,0.015009381,10.75,0.1875,0.166666667,0.984990619,10.9375,2.633917637,0.082309926,32,2.39455168,0.108843258,22,invaded,0.754716981,0.0534011,2015-07,2015DELA_011,423255.837,3598406.262,3.957814815,28.585,1.837789288,142,0.084473528,0.915526472,4.216083611,4.18526351,1.396140495,0.695668127,0.791126898,14.26464936,0.615962651,DELA,7/1/2015,DELA2015-07,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2015,1.039720771,0.34657359,3,2.57910102,0.088934518,29,2.535872209,0.090566865,28,0,0,1,0.968105066,0.016885553,0.015009381,10.75,0.1875,0.166666667,0.984990619,10.9375,2.633917637,0.082309926,32,2.39455168,0.108843258,22,invaded,0.754716981,0.0534011,2015-07,2015DELA_011,423255.837,3598406.262,3.957814815,28.585,1.837789288,142,0.084473528,0.915526472,4.216083611,4.18526351,1.396140495,0.695668127,0.791126898,14.26464936,0.615962651,DELA,6/1/2016,DELA2016-06,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_011,2015,1.039720771,0.34657359,3,2.57910102,0.088934518,29,2.535872209,0.090566865,28,0,0,1,0.968105066,0.016885553,0.015009381,10.75,0.1875,0.166666667,0.984990619,10.9375,2.633917637,0.082309926,32,2.39455168,0.108843258,22,invaded,0.754716981,0.0534011,2015-07,2015DELA_011,423255.837,3598406.262,3.957814815,28.585,1.837789288,142,0.084473528,0.915526472,4.216083611,4.18526351,1.396140495,0.695668127,0.791126898,14.26464936,0.615962651,DELA,6/1/2017,DELA2017-06,32.520324,-87.817128,423255.837,3598406.262,0,0,0,0,0,0
DELA,DELA_012,2016,0,0,1,2.954519502,0.068709756,43,2.875381206,0.073727723,39,0.614795382,0.153698845,4,0.835565476,0.036458333,0.12797619,23.39583333,1.020833333,3.583333333,0.87202381,24.41666667,2.958932692,0.06724847,44,2.706373252,0.093323216,29,invaded,0.823218997,0.034530472,2016-06,2016DELA_012,423312.171,3599608.076,17.55145966,24.257,2.011066602,82,0.048780488,0.951219512,3.518779624,7.476407197,2.772084945,0.798842563,0.875722448,25.23932928,0.701333785,DELA,7/1/2015,DELA2015-07,32.531168,-87.816626,423312.171,3599608.076,0,0,0,0,0,0
DELA,DELA_012,2016,0,0,1,2.954519502,0.068709756,43,2.875381206,0.073727723,39,0.614795382,0.153698845,4,0.835565476,0.036458333,0.12797619,23.39583333,1.020833333,3.583333333,0.87202381,24.41666667,2.958932692,0.06724847,44,2.706373252,0.093323216,29,invaded,0.823218997,0.034530472,2016-06,2016DELA_012,423312.171,3599608.076,17.55145966,24.257,2.011066602,82,0.048780488,0.951219512,3.518779624,7.476407197,2.772084945,0.798842563,0.875722448,25.23932928,0.701333785,DELA,6/1/2016,DELA2016-06,32.531168,-87.816626,423312.171,3599608.076,0,0,0,0,0,0
DELA,DELA_012,2015,0.436162325,0.218081163,2,2.965871098,0.070615979,42,2.913075834,0.07105063,41,0,0,1,0.922077922,0.047077922,0.030844156,11.83333333,0.604166667,0.395833333,0.969155844,12.4375,3.02550877,0.068761563,44,2.707658422,0.096702086,28,invaded,0.760147601,0.06225677,2015-07,2015DELA_012,423312.171,3599608.076,17.48078773,24.554,1.999393713,84,0.049970256,0.950029744,3.535733058,7.05806022,2.409675038,0.799179961,0.892230608,6.045604773,0.701629999,DELA,7/1/2015,DELA2015-07,32.531168,-87.816626,423312.171,3599608.076,0,0,0,0,0,0
DELA,DELA_012,2015,0.436162325,0.218081163,2,2.965871098,0.070615979,42,2.913075834,0.07105063,41,0,0,1,0.922077922,0.047077922,0.030844156,11.83333333,0.604166667,0.395833333,0.969155844,12.4375,3.02550877,0.068761563,44,2.707658422,0.096702086,28,invaded,0.760147601,0.06225677,2015-07,2015DELA_012,423312.171,3599608.076,17.48078773,24.554,1.999393713,84,0.049970256,0.950029744,3.535733058,7.05806022,2.409675038,0.799179961,0.892230608,6.045604773,0.701629999,DELA,6/1/2016,DELA2016-06,32.531168,-87.816626,423312.171,3599608.076,0,0,0,0,0,0
DELA,DELA_013,2016,0.106565959,0.053282979,2,3.067720806,0.051995268,59,2.939849505,0.056535567,52,1.567183496,0.223883357,7,0.897355164,0.045969773,0.056675063,29.6875,1.520833333,1.875,0.943324937,31.20833333,3.117616258,0.051108463,61,2.87912382,0.071978096,40,invaded,0.783050847,0.049409886,2016-06,2016DELA_013,423256.057,3600655.355,24.30532364,38.835,2.91690011,99,0.058893516,0.941106484,6.064286623,10.46912784,2.619718361,0.846946501,0.912261042,5.421824872,0.759029935,DELA,7/1/2015,DELA2015-07,32.540611,-87.817309,423256.057,3600655.355,0,0,0,0,0,0
DELA,DELA_013,2016,0.106565959,0.053282979,2,3.067720806,0.051995268,59,2.939849505,0.056535567,52,1.567183496,0.223883357,7,0.897355164,0.045969773,0.056675063,29.6875,1.520833333,1.875,0.943324937,31.20833333,3.117616258,0.051108463,61,2.87912382,0.071978096,40,invaded,0.783050847,0.049409886,2016-06,2016DELA_013,423256.057,3600655.355,24.30532364,38.835,2.91690011,99,0.058893516,0.941106484,6.064286623,10.46912784,2.619718361,0.846946501,0.912261042,5.421824872,0.759029935,DELA,6/1/2016,DELA2016-06,32.540611,-87.817309,423256.057,3600655.355,0,0,0,0,0,0
DELA,DELA_013,2015,0.295439192,0.147719596,2,3.248285357,0.073824667,44,3.168659022,0.077284366,41,0.765937337,0.255312446,3,0.918449198,0.050802139,0.030748663,14.3125,0.791666667,0.479166667,0.969251337,15.10416667,3.294824327,0.071626616,46,3.006850502,0.1036845,29,invaded,0.793248945,0.041489672,2015-07,2015DELA_013,423256.057,3600655.355,23.91143018,35.011,2.938475371,84,0.049970256,0.950029744,6.05489276,8.979853469,3.697490843,0.838563301,0.895426987,6.455941303,0.751516946,DELA,7/1/2015,DELA2015-07,32.540611,-87.817309,423256.057,3600655.355,0,0,0,0,0,0
DELA,DELA_013,2015,0.295439192,0.147719596,2,3.248285357,0.073824667,44,3.168659022,0.077284366,41,0.765937337,0.255312446,3,0.918449198,0.050802139,0.030748663,14.3125,0.791666667,0.479166667,0.969251337,15.10416667,3.294824327,0.071626616,46,3.006850502,0.1036845,29,invaded,0.793248945,0.041489672,2015-07,2015DELA_013,423256.057,3600655.355,23.91143018,35.011,2.938475371,84,0.049970256,0.950029744,6.05489276,8.979853469,3.697490843,0.838563301,0.895426987,6.455941303,0.751516946,DELA,6/1/2016,DELA2016-06,32.540611,-87.817309,423256.057,3600655.355,0,0,0,0,0,0
DELA,DELA_014,2015,1.073542846,0.268385712,4,3.112113758,0.072374739,43,3.04344813,0.076086203,40,1.012330839,0.337443613,3,0.942574257,0.025742574,0.031683168,9.916666667,0.270833333,0.333333333,0.968316832,10.1875,3.18807058,0.067831289,47,2.91938893,0.083411112,35,invaded,0.829431438,0.057235229,2015-07,2015DELA_014,423163.759,3599456.291,1.240968647,6.427,1.259241336,469,0.279000595,0.720999405,1.12739363,5.883747134,1.742928717,0.766001019,0.799571923,10.95890758,0.666559797,DELA,7/1/2015,DELA2015-07,32.529789,-87.818194,423163.759,3599456.291,0,0,0,0,0,0
DELA,DELA_014,2015,1.073542846,0.268385712,4,3.112113758,0.072374739,43,3.04344813,0.076086203,40,1.012330839,0.337443613,3,0.942574257,0.025742574,0.031683168,9.916666667,0.270833333,0.333333333,0.968316832,10.1875,3.18807058,0.067831289,47,2.91938893,0.083411112,35,invaded,0.829431438,0.057235229,2015-07,2015DELA_014,423163.759,3599456.291,1.240968647,6.427,1.259241336,469,0.279000595,0.720999405,1.12739363,5.883747134,1.742928717,0.766001019,0.799571923,10.95890758,0.666559797,DELA,6/1/2016,DELA2016-06,32.529789,-87.818194,423163.759,3599456.291,0,0,0,0,0,0
DELA,DELA_014,2016,1.494175138,0.298835028,5,2.871094585,0.0624151,46,2.69430829,0.069084828,39,1.122485808,0.160355115,7,0.870178739,0.11476952,0.01505174,19.27083333,2.541666667,0.333333333,0.98494826,21.8125,2.928468482,0.057420951,51,2.673857363,0.081025981,33,invaded,0.843601896,0.036832887,2016-06,2016DELA_014,423163.759,3599456.291,24.52359243,29.246,2.279235602,96,0.057108864,0.942891136,3.239361821,9.712667607,3.84323829,0.761916158,0.897927823,6.839619587,0.663005227,DELA,7/1/2015,DELA2015-07,32.529789,-87.818194,423163.759,3599456.291,0,0,0,0,0,0
DELA,DELA_014,2016,1.494175138,0.298835028,5,2.871094585,0.0624151,46,2.69430829,0.069084828,39,1.122485808,0.160355115,7,0.870178739,0.11476952,0.01505174,19.27083333,2.541666667,0.333333333,0.98494826,21.8125,2.928468482,0.057420951,51,2.673857363,0.081025981,33,invaded,0.843601896,0.036832887,2016-06,2016DELA_014,423163.759,3599456.291,24.52359243,29.246,2.279235602,96,0.057108864,0.942891136,3.239361821,9.712667607,3.84323829,0.761916158,0.897927823,6.839619587,0.663005227,DELA,6/1/2016,DELA2016-06,32.529789,-87.818194,423163.759,3599456.291,0,0,0,0,0,0
DELA,DELA_015,2015,0.410116318,0.205058159,2,3.341517286,0.071096112,47,3.214369992,0.08035925,40,1.316953852,0.219492309,6,0.745136187,0.227626459,0.027237354,7.979166667,2.4375,0.291666667,0.973128599,10.5625,3.386439122,0.069111002,49,2.918776366,0.085846364,34,invaded,0.832951945,0.019870636,2015-07,2015DELA_015,423614.102,3599336.529,16.99430385,23.934,2.130751777,121,0.071980964,0.928019036,4.605947957,7.032667783,1.650129209,0.799114085,0.872203742,6.953525383,0.688946567,DELA,7/1/2015,DELA2015-07,32.52874,-87.813389,423614.102,3599336.529,0,0,0,0,0,0
